,name,year,time,max_wind,name_year,hurricane_id,date,status,latitude,longitude,air_pressure,latitude_decimal,longitude_decimal
15100,Ernesto,2000,600,35,Ernesto_2000,453,20000901,TD,14.8N,45.2W,1009,14.13,-45.03
15098,Ernesto,2000,1800,30,Ernesto_2000,453,20000901,TD,14.8N,45.2W,1009,14.13,-45.03
15097,Ernesto,2000,1200,25,Ernesto_2000,453,20000901,TD,14.8N,45.2W,1009,14.13,-45.03
15101,Ernesto,2000,1200,35,Ernesto_2000,453,20000901,TD,14.8N,45.2W,1009,14.13,-45.03
15124,Florence,2000,0,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15129,Florence,2000,600,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15125,Florence,2000,600,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15126,Florence,2000,1200,50,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15128,Florence,2000,0,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15130,Florence,2000,1200,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15127,Florence,2000,1800,60,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15132,Florence,2000,0,60,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15133,Florence,2000,600,55,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15134,Florence,2000,1200,50,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15135,Florence,2000,1800,50,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15123,Florence,2000,1800,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15131,Florence,2000,1800,70,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15122,Florence,2000,1200,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15121,Florence,2000,600,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15120,Florence,2000,0,50,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15109,Florence,2000,600,30,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15110,Florence,2000,1200,45,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15111,Florence,2000,1800,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15112,Florence,2000,0,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15113,Florence,2000,600,60,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15114,Florence,2000,1200,60,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15108,Florence,2000,0,30,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15107,Florence,2000,1800,30,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15116,Florence,2000,0,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15117,Florence,2000,600,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15118,Florence,2000,1200,60,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15119,Florence,2000,1800,55,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15115,Florence,2000,1800,65,Florence_2000,454,20000910,SD,30.9N,70.9W,1007,30.15,-70.15
15153,Gordon,2000,1200,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15154,Gordon,2000,1800,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15155,Gordon,2000,0,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15156,Gordon,2000,600,20,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15157,Gordon,2000,1200,20,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15158,Gordon,2000,1800,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15161,Gordon,2000,1200,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15160,Gordon,2000,600,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15162,Gordon,2000,1800,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15163,Gordon,2000,0,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15164,Gordon,2000,600,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15152,Gordon,2000,600,40,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15159,Gordon,2000,0,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15151,Gordon,2000,300,55,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15147,Gordon,2000,600,70,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15149,Gordon,2000,1800,65,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15136,Gordon,2000,1200,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15137,Gordon,2000,1800,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15150,Gordon,2000,0,60,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15139,Gordon,2000,600,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15140,Gordon,2000,1200,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15141,Gordon,2000,1800,30,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15138,Gordon,2000,0,25,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15143,Gordon,2000,600,50,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15144,Gordon,2000,1200,55,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15145,Gordon,2000,1800,60,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15146,Gordon,2000,0,65,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15148,Gordon,2000,1200,65,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15142,Gordon,2000,0,40,Gordon_2000,455,20000914,TD,19.8N,87.3W,1008,19.13,-87.05
15196,Helene,2000,600,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15190,Helene,2000,1800,60,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15191,Helene,2000,0,60,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15192,Helene,2000,600,50,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15193,Helene,2000,1200,35,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15194,Helene,2000,1800,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15195,Helene,2000,0,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15189,Helene,2000,1200,45,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15197,Helene,2000,1200,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15171,Helene,2000,0,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15199,Helene,2000,0,40,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15200,Helene,2000,600,45,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15201,Helene,2000,1200,45,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15202,Helene,2000,1800,45,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15203,Helene,2000,0,55,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15204,Helene,2000,600,60,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15205,Helene,2000,1200,55,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15206,Helene,2000,1800,45,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15188,Helene,2000,600,35,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15198,Helene,2000,1800,35,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15187,Helene,2000,0,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15167,Helene,2000,0,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15185,Helene,2000,1200,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15186,Helene,2000,1800,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15165,Helene,2000,1200,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15166,Helene,2000,1800,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15168,Helene,2000,600,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15170,Helene,2000,1800,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15172,Helene,2000,600,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15173,Helene,2000,1200,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15174,Helene,2000,1800,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15175,Helene,2000,0,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15169,Helene,2000,1200,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15177,Helene,2000,1200,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15178,Helene,2000,1800,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15179,Helene,2000,0,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15180,Helene,2000,600,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15181,Helene,2000,1200,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15182,Helene,2000,1800,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15183,Helene,2000,0,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15176,Helene,2000,600,30,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15184,Helene,2000,600,25,Helene_2000,456,20000915,TD,14.9N,52.2W,1010,14.15,-52.03
15243,Isaac,2000,1200,75,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15242,Isaac,2000,600,80,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15241,Isaac,2000,0,85,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15240,Isaac,2000,1800,90,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15236,Isaac,2000,1800,120,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15238,Isaac,2000,600,110,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15237,Isaac,2000,0,115,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15235,Isaac,2000,1200,110,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15244,Isaac,2000,1800,70,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15239,Isaac,2000,1200,105,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15245,Isaac,2000,0,65,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15255,Isaac,2000,1200,55,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15247,Isaac,2000,1200,55,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15248,Isaac,2000,1800,55,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15249,Isaac,2000,0,55,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15250,Isaac,2000,600,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15251,Isaac,2000,1200,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15252,Isaac,2000,1800,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15253,Isaac,2000,0,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15254,Isaac,2000,600,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15234,Isaac,2000,600,105,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15256,Isaac,2000,1800,45,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15257,Isaac,2000,0,45,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15258,Isaac,2000,600,45,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15246,Isaac,2000,600,60,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15233,Isaac,2000,0,100,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15225,Isaac,2000,0,90,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15231,Isaac,2000,1200,90,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15207,Isaac,2000,1200,30,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15208,Isaac,2000,1800,30,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15209,Isaac,2000,0,35,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15210,Isaac,2000,600,40,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15211,Isaac,2000,1200,45,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15212,Isaac,2000,1800,45,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15213,Isaac,2000,0,50,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15214,Isaac,2000,600,55,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15232,Isaac,2000,1800,95,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15216,Isaac,2000,1800,85,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15217,Isaac,2000,0,105,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15215,Isaac,2000,1200,70,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15219,Isaac,2000,1200,100,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15230,Isaac,2000,600,85,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15229,Isaac,2000,0,80,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15218,Isaac,2000,600,100,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15227,Isaac,2000,1200,75,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15226,Isaac,2000,600,85,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15228,Isaac,2000,1800,75,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15223,Isaac,2000,1200,90,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15222,Isaac,2000,600,95,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15221,Isaac,2000,0,95,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15220,Isaac,2000,1800,100,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15224,Isaac,2000,1800,90,Isaac_2000,457,20000921,TD,11.5N,23.0W,1008,11.08,-23.0
15279,Joyce,2000,1200,45,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15275,Joyce,2000,1200,65,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15276,Joyce,2000,1800,60,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15277,Joyce,2000,0,55,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15278,Joyce,2000,600,50,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15280,Joyce,2000,1800,40,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15274,Joyce,2000,600,70,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15282,Joyce,2000,600,35,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15283,Joyce,2000,1200,35,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15284,Joyce,2000,1800,30,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15285,Joyce,2000,0,30,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15286,Joyce,2000,600,25,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15281,Joyce,2000,0,40,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15273,Joyce,2000,0,75,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15259,Joyce,2000,1200,25,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15271,Joyce,2000,1200,80,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15272,Joyce,2000,1800,75,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15260,Joyce,2000,1800,30,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15261,Joyce,2000,0,35,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15263,Joyce,2000,1200,35,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15264,Joyce,2000,1800,40,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15262,Joyce,2000,600,35,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15266,Joyce,2000,600,55,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15267,Joyce,2000,1200,65,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15268,Joyce,2000,1800,70,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15269,Joyce,2000,0,75,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15270,Joyce,2000,600,80,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15265,Joyce,2000,0,50,Joyce_2000,458,20000925,TD,11.2N,29.6W,1009,11.03,-29.1
15311,Keith,2000,0,25,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15306,Keith,2000,0,60,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15307,Keith,2000,300,60,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15308,Keith,2000,600,45,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15309,Keith,2000,1200,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15310,Keith,2000,1800,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15312,Keith,2000,600,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15320,Keith,2000,600,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15314,Keith,2000,1800,40,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15316,Keith,2000,600,65,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15317,Keith,2000,1200,75,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15318,Keith,2000,1800,80,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15319,Keith,2000,0,45,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15305,Keith,2000,2300,65,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15321,Keith,2000,1200,20,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15313,Keith,2000,1200,35,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15304,Keith,2000,1800,65,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15315,Keith,2000,0,60,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15302,Keith,2000,600,80,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15303,Keith,2000,1200,70,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15287,Keith,2000,1800,25,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15288,Keith,2000,0,25,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15290,Keith,2000,1200,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15291,Keith,2000,1800,40,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15292,Keith,2000,0,45,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15293,Keith,2000,600,55,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15289,Keith,2000,600,30,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15295,Keith,2000,1800,75,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15296,Keith,2000,0,100,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15297,Keith,2000,600,120,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15298,Keith,2000,700,120,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15301,Keith,2000,0,100,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15299,Keith,2000,1200,115,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15300,Keith,2000,1800,110,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15294,Keith,2000,1200,65,Keith_2000,459,20000928,TD,16.1N,82.9W,1005,16.02,-82.15
15337,Leslie,2000,600,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15338,Leslie,2000,1200,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15339,Leslie,2000,1800,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15340,Leslie,2000,0,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15341,Leslie,2000,600,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15344,Leslie,2000,0,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15343,Leslie,2000,1800,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15345,Leslie,2000,600,50,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15346,Leslie,2000,1200,55,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15336,Leslie,2000,0,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15347,Leslie,2000,1800,60,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15342,Leslie,2000,1200,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15335,Leslie,2000,1800,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15331,Leslie,2000,1800,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15333,Leslie,2000,600,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15334,Leslie,2000,1200,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15323,Leslie,2000,1800,30,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15324,Leslie,2000,0,30,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15325,Leslie,2000,600,30,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15326,Leslie,2000,1200,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15322,Leslie,2000,1200,30,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15328,Leslie,2000,0,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15329,Leslie,2000,600,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15330,Leslie,2000,1200,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15332,Leslie,2000,0,40,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15327,Leslie,2000,1800,35,Leslie_2000,460,20001004,SD,29.0N,81.4W,1012,29.0,-81.07
15360,Michael,2000,1200,65,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15369,Michael,2000,1800,60,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15368,Michael,2000,1200,65,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15367,Michael,2000,600,70,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15366,Michael,2000,0,75,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15365,Michael,2000,1800,85,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15364,Michael,2000,1200,75,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15363,Michael,2000,600,65,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15361,Michael,2000,1800,70,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15359,Michael,2000,600,65,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15362,Michael,2000,0,75,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15357,Michael,2000,1800,65,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15348,Michael,2000,1200,30,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15349,Michael,2000,1800,30,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
15351,Michael,2000,600,35,Michael_2000,461,20001015,SD,30.0N,71.2W,1007,30.0,-71.03
