,name,max_wind,name_year
16511,Isabel,110,Isabel_2003
23208,Matthew,110,Matthew_2016
5266,Beulah,110,Beulah_1967
14818,Gert,110,Gert_1999
16512,Isabel,110,Isabel_2003
17549,Emily,110,Emily_2005
15789,Michelle,110,Michelle_2001
15790,Michelle,110,Michelle_2001
24764,Humberto,110,Humberto_2019
1438,Edna,110,Edna_1954
10823,Joan,110,Joan_1988
16611,Kate,110,Kate_2003
17489,Dennis,110,Dennis_2005
11816,Claudette,110,Claudette_1991
1610,Connie,110,Connie_1955
22675,Joaquin,110,Joaquin_2015
5890,Gerda,110,Gerda_1969
5889,Gerda,110,Gerda_1969
14226,Georges,110,Georges_1998
2192,Audrey,110,Audrey_1957
17497,Dennis,110,Dennis_2005
10515,Emily,110,Emily_1987
22674,Joaquin,110,Joaquin_2015
1530,Hazel,110,Hazel_1954
22673,Joaquin,110,Joaquin_2015
1437,Edna,110,Edna_1954
1434,Edna,110,Edna_1954
1433,Edna,110,Edna_1954
14813,Gert,110,Gert_1999
16999,Frances,110,Frances_2004
9562,Diana,110,Diana_1984
1436,Edna,110,Edna_1954
11939,Andrew,110,Andrew_1992
17500,Dennis,110,Dennis_2005
1435,Edna,110,Edna_1954
1605,Connie,110,Connie_1955
32,Able,110,Able_1950
1157,Carol,110,Carol_1953
22667,Joaquin,110,Joaquin_2015
1843,Ione,110,Ione_1955
14809,Gert,110,Gert_1999
22489,Danny,110,Danny_2015
18003,Rita,110,Rita_2005
15005,Alberto,110,Alberto_2000
15004,Alberto,110,Alberto_2000
192,Dog,110,Dog_1950
19124,Bertha,110,Bertha_2008
1144,Carol,110,Carol_1953
17257,Karl,110,Karl_2004
17258,Karl,110,Karl_2004
6272,Ella,110,Ella_1970
20823,Katia,110,Katia_2011
17260,Karl,110,Karl_2004
17261,Karl,110,Karl_2004
7285,Carmen,110,Carmen_1974
17553,Emily,110,Emily_2005
10831,Joan,110,Joan_1988
17571,Emily,110,Emily_2005
17570,Emily,110,Emily_2005
17572,Emily,110,Emily_2005
31,Able,110,Able_1950
6222,Celia,110,Celia_1970
19325,Gustav,110,Gustav_2008
13141,Opal,110,Opal_1995
9180,Harvey,110,Harvey_1981
11099,Gabrielle,110,Gabrielle_1989
3099,Donna,110,Donna_1960
3100,Donna,110,Donna_1960
3105,Donna,110,Donna_1960
3107,Donna,110,Donna_1960
3108,Donna,110,Donna_1960
17092,Ivan,110,Ivan_2004
17101,Ivan,110,Ivan_2004
15300,Keith,110,Keith_2000
23792,Maria,110,Maria_2017
23793,Maria,110,Maria_2017
23794,Maria,110,Maria_2017
19714,Bill,110,Bill_2009
16439,Fabian,110,Fabian_2003
18139,Wilma,110,Wilma_2005
19715,Bill,110,Bill_2009
23775,Maria,110,Maria_2017
23791,Maria,110,Maria_2017
11170,Hugo,110,Hugo_1989
2858,Gracie,110,Gracie_1959
14762,Floyd,110,Floyd_1999
16435,Fabian,110,Fabian_2003
16434,Fabian,110,Fabian_2003
12973,Luis,110,Luis_1995
14761,Floyd,110,Floyd_1999
19625,Paloma,110,Paloma_2008
11171,Hugo,110,Hugo_1989
16421,Fabian,110,Fabian_2003
16433,Fabian,110,Fabian_2003
11183,Hugo,110,Hugo_1989
3106,Donna,110,Donna_1960
11156,Hugo,110,Hugo_1989
3098,Donna,110,Donna_1960
3548,Hattie,110,Hattie_1961
3310,Carla,110,Carla_1961
3433,Esther,110,Esther_1961
17138,Ivan,110,Ivan_2004
18143,Wilma,110,Wilma_2005
3497,Frances,110,Frances_1961
3498,Frances,110,Frances_1961
3502,Frances,110,Frances_1961
17778,Katrina,110,Katrina_2005
3241,Betsy,110,Betsy_1961
13144,Opal,110,Opal_1995
8652,Allen,110,Allen_1980
10743,Helene,110,Helene_1988
8628,Allen,110,Allen_1980
17777,Katrina,110,Katrina_2005
17094,Ivan,110,Ivan_2004
17095,Ivan,110,Ivan_2004
3086,Donna,110,Donna_1960
3082,Donna,110,Donna_1960
3083,Donna,110,Donna_1960
3084,Donna,110,Donna_1960
3085,Donna,110,Donna_1960
3091,Donna,110,Donna_1960
3087,Donna,110,Donna_1960
3088,Donna,110,Donna_1960
3089,Donna,110,Donna_1960
3090,Donna,110,Donna_1960
24173,Florence,110,Florence_2018
8506,Frederic,110,Frederic_1979
16236,Lili,110,Lili_2002
4013,Flora,110,Flora_1963
16070,Isidore,110,Isidore_2002
18803,Dean,110,Dean_2007
2472,Daisy,110,Daisy_1958
4778,Alma,110,Alma_1966
2475,Daisy,110,Daisy_1958
2431,Cleo,110,Cleo_1958
12707,Felix,110,Felix_1995
2426,Cleo,110,Cleo_1958
13435,Edouard,110,Edouard_1996
4940,Faith,110,Faith_1966
17271,Karl,110,Karl_2004
5075,Inez,110,Inez_1966
5087,Inez,110,Inez_1966
13428,Edouard,110,Edouard_1996
20292,Julia,110,Julia_2010
13427,Edouard,110,Edouard_1996
13425,Edouard,110,Edouard_1996
5076,Inez,110,Inez_1966
16065,Isidore,110,Isidore_2002
13426,Edouard,110,Edouard_1996
19426,Ike,110,Ike_2008
5038,Inez,110,Inez_1966
5037,Inez,110,Inez_1966
2235,Carrie,110,Carrie_1957
18787,Dean,110,Dean_2007
7654,Gladys,110,Gladys_1975
7651,Gladys,110,Gladys_1975
16066,Isidore,110,Isidore_2002
16067,Isidore,110,Isidore_2002
9178,Harvey,110,Harvey_1981
16069,Isidore,110,Isidore_2002
20985,Ophelia,110,Ophelia_2011
23581,Irma,110,Irma_2017
7949,Anita,110,Anita_1977
16984,Frances,110,Frances_2004
18131,Wilma,110,Wilma_2005
2608,Helene,110,Helene_1958
8227,Greta,110,Greta_1978
4183,Cleo,110,Cleo_1964
4182,Cleo,110,Cleo_1964
8104,Ella,110,Ella_1978
8105,Ella,110,Ella_1978
16422,Fabian,110,Fabian_2003
4302,Dora,110,Dora_1964
8114,Ella,110,Ella_1978
16420,Fabian,110,Fabian_2003
2615,Helene,110,Helene_1958
16980,Frances,110,Frances_2004
16985,Frances,110,Frances_2004
20987,Ophelia,110,Ophelia_2011
4440,Gladys,110,Gladys_1964
4438,Gladys,110,Gladys_1964
4439,Gladys,110,Gladys_1964
4436,Gladys,110,Gladys_1964
4435,Gladys,110,Gladys_1964
4437,Gladys,110,Gladys_1964
23556,Irma,110,Irma_2017
4477,Hilda,110,Hilda_1964
15235,Isaac,110,Isaac_2000
4480,Hilda,110,Hilda_1964
15238,Isaac,110,Isaac_2000
20255,Igor,110,Igor_2010
14764,Floyd,110,Floyd_1999
4941,Faith,110,Faith_1966
22356,Gonzalo,110,Gonzalo_2014
10698,Gilbert,110,Gilbert_1988
20059,Danielle,110,Danielle_2010
564,Charlie,110,Charlie_1951
14950,Lenny,110,Lenny_1999
13932,Erika,110,Erika_1997
13936,Erika,110,Erika_1997
24880,Lorenzo,110,Lorenzo_2019
20348,Karl,110,Karl_2010
20347,Karl,110,Karl_2010
565,Charlie,110,Charlie_1951
20121,Earl,110,Earl_2010
9947,Elena,110,Elena_1985
316,Fox,110,Fox_1950
661,Easy,110,Easy_1951
20060,Danielle,110,Danielle_2010
10716,Gilbert,110,Gilbert_1988
10695,Gilbert,110,Gilbert_1988
13933,Erika,110,Erika_1997
653,Easy,110,Easy_1951
9948,Elena,110,Elena_1985
10696,Gilbert,110,Gilbert_1988
24872,Lorenzo,110,Lorenzo_2019
10713,Gilbert,110,Gilbert_1988
10750,Helene,110,Helene_1988
13935,Erika,110,Erika_1997
10699,Gilbert,110,Gilbert_1988
20119,Earl,110,Earl_2010
309,Fox,110,Fox_1950
13934,Erika,110,Erika_1997
24875,Lorenzo,105,Lorenzo_2019
20739,Irene,105,Irene_2011
16891,Charley,105,Charley_2004
18564,Gordon,105,Gordon_2006
15006,Alberto,105,Alberto_2000
11466,Gustav,105,Gustav_1990
2857,Gracie,105,Gracie_1959
18563,Gordon,105,Gordon_2006
3309,Carla,105,Carla_1961
202,Dog,105,Dog_1950
17256,Karl,105,Karl_2004
189,Dog,105,Dog_1950
8106,Ella,105,Ella_1978
7288,Carmen,105,Carmen_1974
266,Easy,105,Easy_1950
10143,Kate,105,Kate_1985
10142,Kate,105,Kate_1985
8118,Ella,105,Ella_1978
10141,Kate,105,Kate_1985
11172,Hugo,105,Hugo_1989
4300,Dora,105,Dora_1964
16441,Fabian,105,Fabian_2003
12984,Luis,105,Luis_1995
14819,Gert,105,Gert_1999
3307,Carla,105,Carla_1961
11095,Gabrielle,105,Gabrielle_1989
3308,Carla,105,Carla_1961
264,Easy,105,Easy_1950
20984,Ophelia,105,Ophelia_2011
4606,Betsy,105,Betsy_1965
4608,Betsy,105,Betsy_1965
4609,Betsy,105,Betsy_1965
14760,Floyd,105,Floyd_1999
317,Fox,105,Fox_1950
4607,Betsy,105,Betsy_1965
6271,Ella,105,Ella_1970
10694,Gilbert,105,Gilbert_1988
16981,Frances,105,Frances_2004
12944,Luis,105,Luis_1995
15239,Isaac,105,Isaac_2000
4476,Hilda,105,Hilda_1964
23555,Irma,105,Irma_2017
15234,Isaac,105,Isaac_2000
267,Easy,105,Easy_1950
19329,Gustav,105,Gustav_2008
11098,Gabrielle,105,Gabrielle_1989
11097,Gabrielle,105,Gabrielle_1989
4481,Hilda,105,Hilda_1964
11096,Gabrielle,105,Gabrielle_1989
18015,Rita,105,Rita_2005
4433,Gladys,105,Gladys_1964
18562,Gordon,105,Gordon_2006
1439,Edna,105,Edna_1954
18561,Gordon,105,Gordon_2006
19125,Bertha,105,Bertha_2008
19126,Bertha,105,Bertha_2008
16610,Kate,105,Kate_2003
24656,Dorian,105,Dorian_2019
3245,Betsy,105,Betsy_1961
13937,Erika,105,Erika_1997
16240,Lili,105,Lili_2002
3103,Donna,105,Donna_1960
3113,Donna,105,Donna_1960
3104,Donna,105,Donna_1960
11815,Claudette,105,Claudette_1991
14810,Gert,105,Gert_1999
24164,Florence,105,Florence_2018
1612,Connie,105,Connie_1955
19716,Bill,105,Bill_2009
15217,Isaac,105,Isaac_2000
1611,Connie,105,Connie_1955
945,Charlie,105,Charlie_1952
12974,Luis,105,Luis_1995
17000,Frances,105,Frances_2004
18629,Helene,105,Helene_2006
3101,Donna,105,Donna_1960
20826,Katia,105,Katia_2011
3114,Donna,105,Donna_1960
3079,Donna,105,Donna_1960
1604,Connie,105,Connie_1955
3080,Donna,105,Donna_1960
3081,Donna,105,Donna_1960
3865,Beulah,105,Beulah_1963
5809,Camille,105,Camille_1969
14811,Gert,105,Gert_1999
7284,Carmen,105,Carmen_1974
17139,Ivan,105,Ivan_2004
17140,Ivan,105,Ivan_2004
24174,Florence,105,Florence_2018
28,Able,105,Able_1950
14944,Lenny,105,Lenny_1999
308,Fox,105,Fox_1950
15559,Erin,105,Erin_2001
4010,Flora,105,Flora_1963
19713,Bill,105,Bill_2009
3246,Betsy,105,Betsy_1961
4011,Flora,105,Flora_1963
23795,Maria,105,Maria_2017
16438,Fabian,105,Fabian_2003
8229,Greta,105,Greta_1978
22959,Gaston,105,Gaston_2016
16437,Fabian,105,Fabian_2003
23209,Matthew,105,Matthew_2016
23210,Matthew,105,Matthew_2016
23626,Jose,105,Jose_2017
23211,Matthew,105,Matthew_2016
23217,Matthew,105,Matthew_2016
15796,Michelle,105,Michelle_2001
23615,Jose,105,Jose_2017
3240,Betsy,105,Betsy_1961
2888,Hannah,105,Hannah_1959
2887,Hannah,105,Hannah_1959
19777,Fred,105,Fred_2009
17265,Karl,105,Karl_2004
15560,Erin,105,Erin_2001
4021,Flora,105,Flora_1963
13931,Erika,105,Erika_1997
24147,Florence,105,Florence_2018
15787,Michelle,105,Michelle_2001
4012,Flora,105,Flora_1963
24144,Florence,105,Florence_2018
18628,Helene,105,Helene_2006
4020,Flora,105,Flora_1963
16442,Fabian,105,Fabian_2003
22490,Danny,105,Danny_2015
4019,Flora,105,Flora_1963
15561,Erin,105,Erin_2001
16443,Fabian,105,Fabian_2003
22960,Gaston,105,Gaston_2016
22951,Gaston,105,Gaston_2016
23790,Maria,105,Maria_2017
13599,Hortense,105,Hortense_1996
4605,Betsy,105,Betsy_1965
9946,Elena,105,Elena_1985
3438,Esther,105,Esther_1961
19707,Bill,105,Bill_2009
3437,Esther,105,Esther_1961
24767,Humberto,105,Humberto_2019
20113,Earl,105,Earl_2010
3436,Esther,105,Esther_1961
14812,Gert,105,Gert_1999
24873,Lorenzo,105,Lorenzo_2019
22292,Edouard,105,Edouard_2014
14242,Georges,105,Georges_1998
10010,Gloria,105,Gloria_1985
3435,Esther,105,Esther_1961
3434,Esther,105,Esther_1961
181,Dog,105,Dog_1950
6496,Edith,105,Edith_1971
1519,Hazel,105,Hazel_1954
3440,Esther,105,Esther_1961
1898,Hilda,105,Hilda_1955
13514,Fran,105,Fran_1996
5298,Beulah,105,Beulah_1967
1901,Hilda,105,Hilda_1955
29,Able,105,Able_1950
2258,Carrie,105,Carrie_1957
5778,Debbie,105,Debbie_1969
20988,Ophelia,105,Ophelia_2011
187,Dog,105,Dog_1950
2234,Carrie,105,Carrie_1957
3439,Esther,105,Esther_1961
1899,Hilda,105,Hilda_1955
1912,Hilda,105,Hilda_1955
24762,Humberto,105,Humberto_2019
1913,Hilda,105,Hilda_1955
24763,Humberto,105,Humberto_2019
1914,Hilda,105,Hilda_1955
9181,Harvey,105,Harvey_1981
18142,Wilma,105,Wilma_2005
1949,Janet,105,Janet_1955
9228,Irene,105,Irene_1981
2242,Carrie,105,Carrie_1957
17779,Katrina,105,Katrina_2005
184,Dog,105,Dog_1950
19418,Ike,105,Ike_2008
33,Able,105,Able_1950
22681,Joaquin,105,Joaquin_2015
3496,Frances,105,Frances_1961
2007,Betsy,105,Betsy_1956
5036,Inez,105,Inez_1966
19428,Ike,105,Ike_2008
185,Dog,105,Dog_1950
2008,Betsy,105,Betsy_1956
19412,Ike,105,Ike_2008
443,King,105,King_1950
18140,Wilma,105,Wilma_2005
3503,Frances,105,Frances_1961
14446,Mitch,105,Mitch_1998
22357,Gonzalo,105,Gonzalo_2014
14752,Floyd,105,Floyd_1999
186,Dog,105,Dog_1950
9229,Irene,105,Irene_1981
3547,Hattie,105,Hattie_1961
20295,Julia,105,Julia_2010
4942,Faith,105,Faith_1966
13513,Fran,105,Fran_1996
24867,Lorenzo,105,Lorenzo_2019
13512,Fran,105,Fran_1996
17272,Karl,105,Karl_2004
13511,Fran,105,Fran_1996
3423,Esther,105,Esther_1961
7722,Belle,105,Belle_1976
9227,Irene,105,Irene_1981
3495,Frances,105,Frances_1961
14241,Georges,105,Georges_1998
7721,Belle,105,Belle_1976
5088,Inez,105,Inez_1966
20120,Earl,105,Earl_2010
5074,Inez,105,Inez_1966
1900,Hilda,105,Hilda_1955
12711,Felix,105,Felix_1995
27,Able,105,Able_1950
13436,Edouard,105,Edouard_1996
17100,Ivan,105,Ivan_2004
4593,Betsy,105,Betsy_1965
4592,Betsy,105,Betsy_1965
13437,Edouard,105,Edouard_1996
4589,Betsy,105,Betsy_1965
23268,Nicole,105,Nicole_2016
4586,Betsy,105,Betsy_1965
7560,Eloise,105,Eloise_1975
23264,Nicole,105,Nicole_2016
16824,Alex,105,Alex_2004
16825,Alex,105,Alex_2004
1514,Hazel,105,Hazel_1954
1432,Edna,105,Edna_1954
17501,Dennis,105,Dennis_2005
17227,Jeanne,105,Jeanne_2004
17226,Jeanne,105,Jeanne_2004
4595,Betsy,105,Betsy_1965
1513,Hazel,105,Hazel_1954
944,Charlie,105,Charlie_1952
2425,Cleo,105,Cleo_1958
20983,Ophelia,105,Ophelia_2011
10516,Emily,105,Emily_1987
1512,Hazel,105,Hazel_1954
4597,Betsy,105,Betsy_1965
20982,Ophelia,105,Ophelia_2011
265,Easy,105,Easy_1950
11111,Gabrielle,105,Gabrielle_1989
1509,Hazel,105,Hazel_1954
20062,Danielle,105,Danielle_2010
191,Dog,105,Dog_1950
4596,Betsy,105,Betsy_1965
4594,Betsy,105,Betsy_1965
1510,Hazel,105,Hazel_1954
1511,Hazel,105,Hazel_1954
1517,Hazel,105,Hazel_1954
1844,Ione,105,Ione_1955
1515,Hazel,105,Hazel_1954
7261,Carmen,105,Carmen_1974
14759,Floyd,105,Floyd_1999
188,Dog,105,Dog_1950
1839,Ione,105,Ione_1955
10824,Joan,105,Joan_1988
30,Able,105,Able_1950
16892,Charley,105,Charley_2004
1518,Hazel,105,Hazel_1954
1158,Carol,105,Carol_1953
16535,Isabel,105,Isabel_2003
10822,Joan,105,Joan_1988
16975,Frances,105,Frances_2004
17228,Jeanne,105,Jeanne_2004
23500,Harvey,105,Harvey_2017
180,Dog,105,Dog_1950
9949,Elena,105,Elena_1985
23503,Harvey,105,Harvey_2017
190,Dog,105,Dog_1950
1516,Hazel,105,Hazel_1954
704,Fox,100,Fox_1951
12234,Emily,100,Emily_1993
12232,Emily,100,Emily_1993
5785,Debbie,100,Debbie_1969
5770,Debbie,100,Debbie_1969
5786,Debbie,100,Debbie_1969
5787,Debbie,100,Debbie_1969
5784,Debbie,100,Debbie_1969
14235,Georges,100,Georges_1998
3142,Ethel,100,Ethel_1960
10708,Gilbert,100,Gilbert_1988
5783,Debbie,100,Debbie_1969
12231,Emily,100,Emily_1993
1508,Hazel,100,Hazel_1954
5779,Debbie,100,Debbie_1969
18144,Wilma,100,Wilma_2005
5769,Debbie,100,Debbie_1969
3320,Carla,100,Carla_1961
947,Charlie,100,Charlie_1952
3141,Ethel,100,Ethel_1960
3247,Betsy,100,Betsy_1961
14049,Bonnie,100,Bonnie_1998
5789,Debbie,100,Debbie_1969
17769,Katrina,100,Katrina_2005
946,Charlie,100,Charlie_1952
20740,Irene,100,Irene_2011
3305,Carla,100,Carla_1961
20741,Irene,100,Irene_2011
3306,Carla,100,Carla_1961
706,Fox,100,Fox_1951
17771,Katrina,100,Katrina_2005
16826,Alex,100,Alex_2004
3441,Esther,100,Esther_1961
5776,Debbie,100,Debbie_1969
7126,Ellen,100,Ellen_1973
13145,Opal,100,Opal_1995
705,Fox,100,Fox_1951
13140,Opal,100,Opal_1995
10712,Gilbert,100,Gilbert_1988
8653,Allen,100,Allen_1980
1613,Connie,100,Connie_1955
5780,Debbie,100,Debbie_1969
13631,Isidore,100,Isidore_1996
13632,Isidore,100,Isidore_1996
3494,Frances,100,Frances_1961
1614,Connie,100,Connie_1955
5788,Debbie,100,Debbie_1969
17770,Katrina,100,Katrina_2005
652,Easy,100,Easy_1951
10742,Helene,100,Helene_1988
1603,Connie,100,Connie_1955
16974,Frances,100,Frances_2004
2432,Cleo,100,Cleo_1958
13440,Edouard,100,Edouard_1996
13439,Edouard,100,Edouard_1996
17486,Dennis,100,Dennis_2005
9109,Floyd,100,Floyd_1981
16973,Frances,100,Frances_2004
16536,Isabel,100,Isabel_2003
14445,Mitch,100,Mitch_1998
20981,Ophelia,100,Ophelia_2011
9110,Floyd,100,Floyd_1981
9107,Floyd,100,Floyd_1981
9108,Floyd,100,Floyd_1981
2257,Carrie,100,Carrie_1957
2259,Carrie,100,Carrie_1957
13438,Edouard,100,Edouard_1996
1845,Ione,100,Ione_1955
2423,Cleo,100,Cleo_1958
2424,Cleo,100,Cleo_1958
2476,Daisy,100,Daisy_1958
2471,Daisy,100,Daisy_1958
11957,Andrew,100,Andrew_1992
16972,Frances,100,Frances_2004
19330,Gustav,100,Gustav_2008
13598,Hortense,100,Hortense_1996
16983,Frances,100,Frances_2004
16982,Frances,100,Frances_2004
13314,Bertha,100,Bertha_1996
13313,Bertha,100,Bertha_1996
9405,Alicia,100,Alicia_1983
9406,Alicia,100,Alicia_1983
2616,Helene,100,Helene_1958
1911,Hilda,100,Hilda_1955
9182,Harvey,100,Harvey_1981
34,Able,100,Able_1950
182,Dog,100,Dog_1950
2018,Betsy,100,Betsy_1956
22666,Joaquin,100,Joaquin_2015
2009,Betsy,100,Betsy_1956
318,Fox,100,Fox_1950
2006,Betsy,100,Betsy_1956
2005,Betsy,100,Betsy_1956
2004,Betsy,100,Betsy_1956
24469,Michael,100,Michael_2018
13518,Fran,100,Fran_1996
13517,Fran,100,Fran_1996
13516,Fran,100,Fran_1996
14589,Bret,100,Bret_1999
9230,Irene,100,Irene_1981
13510,Fran,100,Fran_1996
1939,Janet,100,Janet_1955
2233,Carrie,100,Carrie_1957
9226,Irene,100,Irene_1981
9231,Irene,100,Irene_1981
13515,Fran,100,Fran_1996
2191,Audrey,100,Audrey_1957
13410,Edouard,100,Edouard_1996
6215,Celia,100,Celia_1970
10009,Gloria,100,Gloria_1985
9370,Debby,100,Debby_1982
174,Dog,100,Dog_1950
20349,Karl,100,Karl_2010
19123,Bertha,100,Bertha_2008
9374,Debby,100,Debby_1982
10008,Gloria,100,Gloria_1985
1897,Hilda,100,Hilda_1955
2617,Helene,100,Helene_1958
11094,Gabrielle,100,Gabrielle_1989
17493,Dennis,100,Dennis_2005
24664,Dorian,100,Dorian_2019
8791,Frances,100,Frances_1980
10693,Gilbert,100,Gilbert_1988
22950,Gaston,100,Gaston_2016
22952,Gaston,100,Gaston_2016
16444,Fabian,100,Fabian_2003
22961,Gaston,100,Gaston_2016
16445,Fabian,100,Fabian_2003
13184,Roxanne,100,Roxanne_1995
24665,Dorian,100,Dorian_2019
13185,Roxanne,100,Roxanne_1995
16446,Fabian,100,Fabian_2003
21080,Rina,100,Rina_2011
21079,Rina,100,Rina_2011
21078,Rina,100,Rina_2011
13183,Roxanne,100,Roxanne_1995
2893,Hannah,100,Hannah_1959
15219,Isaac,100,Isaac_2000
11819,Claudette,100,Claudette_1991
14234,Georges,100,Georges_1998
15218,Isaac,100,Isaac_2000
3102,Donna,100,Donna_1960
14232,Georges,100,Georges_1998
14233,Georges,100,Georges_1998
11155,Hugo,100,Hugo_1989
15220,Isaac,100,Isaac_2000
5867,Francelia,100,Francelia_1969
12233,Emily,100,Emily_1993
24175,Florence,100,Florence_2018
18627,Helene,100,Helene_2006
3078,Donna,100,Donna_1960
2894,Hannah,100,Hannah_1959
2892,Hannah,100,Hannah_1959
26,Able,100,Able_1950
16612,Kate,100,Kate_2003
18017,Rita,100,Rita_2005
24,Able,100,Able_1950
16419,Fabian,100,Fabian_2003
11182,Hugo,100,Hugo_1989
11181,Hugo,100,Hugo_1989
11173,Hugo,100,Hugo_1989
24874,Lorenzo,100,Lorenzo_2019
5982,Inga,100,Inga_1969
13605,Hortense,100,Hortense_1996
18565,Gordon,100,Gordon_2006
15233,Isaac,100,Isaac_2000
14765,Floyd,100,Floyd_1999
13604,Hortense,100,Hortense_1996
16447,Fabian,100,Fabian_2003
24657,Dorian,100,Dorian_2019
2891,Hannah,100,Hannah_1959
20822,Katia,100,Katia_2011
10144,Kate,100,Kate_1985
16608,Kate,100,Kate_2003
8790,Frances,100,Frances_1980
13009,Marilyn,100,Marilyn_1995
8789,Frances,100,Frances_1980
25,Able,100,Able_1950
2890,Hannah,100,Hannah_1959
203,Dog,100,Dog_1950
16609,Kate,100,Kate_2003
24663,Dorian,100,Dorian_2019
19778,Fred,100,Fred_2009
16607,Kate,100,Kate_2003
2889,Hannah,100,Hannah_1959
1529,Hazel,100,Hazel_1954
13008,Marilyn,100,Marilyn_1995
183,Dog,100,Dog_1950
12712,Felix,100,Felix_1995
6499,Edith,100,Edith_1971
23755,Lee,100,Lee_2017
20126,Earl,100,Earl_2010
4779,Alma,100,Alma_1966
5297,Beulah,100,Beulah_1967
23754,Lee,100,Lee_2017
10752,Helene,100,Helene_1988
7849,Frances,100,Frances_1976
4009,Flora,100,Flora_1963
13930,Erika,100,Erika_1997
4022,Flora,100,Flora_1963
14055,Bonnie,100,Bonnie_1998
15562,Erin,100,Erin_2001
5260,Beulah,100,Beulah_1967
1159,Carol,100,Carol_1953
412,Jig,100,Jig_1950
16235,Lili,100,Lili_2002
9950,Elena,100,Elena_1985
8230,Greta,100,Greta_1978
9945,Elena,100,Elena_1985
18132,Wilma,100,Wilma_2005
14057,Bonnie,100,Bonnie_1998
17225,Jeanne,100,Jeanne_2004
20296,Julia,100,Julia_2010
23627,Jose,100,Jose_2017
17266,Karl,100,Karl_2004
14820,Gert,100,Gert_1999
18016,Rita,100,Rita_2005
5287,Beulah,100,Beulah_1967
23798,Maria,100,Maria_2017
14797,Gert,100,Gert_1999
14634,Cindy,100,Cindy_1999
587,Charlie,100,Charlie_1951
586,Charlie,100,Charlie_1951
9951,Elena,100,Elena_1985
14056,Bonnie,100,Bonnie_1998
19431,Ike,100,Ike_2008
14640,Cindy,100,Cindy_1999
5289,Beulah,100,Beulah_1967
12706,Felix,100,Felix_1995
3867,Beulah,100,Beulah_1963
307,Fox,100,Fox_1950
3866,Beulah,100,Beulah_1963
19717,Bill,100,Bill_2009
5288,Beulah,100,Beulah_1967
23544,Irma,100,Irma_2017
572,Charlie,100,Charlie_1951
5286,Beulah,100,Beulah_1967
5285,Beulah,100,Beulah_1967
5284,Beulah,100,Beulah_1967
5283,Beulah,100,Beulah_1967
5282,Beulah,100,Beulah_1967
19624,Paloma,100,Paloma_2008
24761,Humberto,100,Humberto_2019
14058,Bonnie,100,Bonnie_1998
17224,Jeanne,100,Jeanne_2004
1390,Carol,100,Carol_1954
21511,Michael,100,Michael_2012
10830,Joan,100,Joan_1988
11468,Gustav,100,Gustav_1990
13725,Lili,100,Lili_1996
4614,Betsy,100,Betsy_1965
4442,Gladys,100,Gladys_1964
1223,Edna,100,Edna_1953
4441,Gladys,100,Gladys_1964
4598,Betsy,100,Betsy_1965
4613,Betsy,100,Betsy_1965
15003,Alberto,100,Alberto_2000
413,Jig,100,Jig_1950
4604,Betsy,100,Betsy_1965
4484,Hilda,100,Hilda_1964
4483,Hilda,100,Hilda_1964
4482,Hilda,100,Hilda_1964
23552,Irma,100,Irma_2017
4612,Betsy,100,Betsy_1965
23553,Irma,100,Irma_2017
23554,Irma,100,Irma_2017
4525,Isbell,100,Isbell_1964
23542,Irma,100,Irma_2017
23543,Irma,100,Irma_2017
23547,Irma,100,Irma_2017
23546,Irma,100,Irma_2017
23545,Irma,100,Irma_2017
4443,Gladys,100,Gladys_1964
4618,Betsy,100,Betsy_1965
23218,Matthew,100,Matthew_2016
1143,Carol,100,Carol_1953
4181,Cleo,100,Cleo_1964
4590,Betsy,100,Betsy_1965
4591,Betsy,100,Betsy_1965
7484,Caroline,100,Caroline_1975
7485,Caroline,100,Caroline_1975
20256,Igor,100,Igor_2010
23583,Irma,100,Irma_2017
8103,Ella,100,Ella_1978
21727,Sandy,100,Sandy_2012
8107,Ella,100,Ella_1978
23614,Jose,100,Jose_2017
23587,Irma,100,Irma_2017
4303,Dora,100,Dora_1964
1248,Florence,100,Florence_1953
4299,Dora,100,Dora_1964
21726,Sandy,100,Sandy_2012
23588,Irma,100,Irma_2017
4616,Betsy,100,Betsy_1965
4617,Betsy,100,Betsy_1965
23188,Matthew,100,Matthew_2016
11465,Gustav,100,Gustav_1990
1222,Edna,100,Edna_1953
11467,Gustav,100,Gustav_1990
4615,Betsy,100,Betsy_1965
10751,Helene,100,Helene_1988
1389,Carol,100,Carol_1954
22345,Gonzalo,100,Gonzalo_2014
17255,Karl,100,Karl_2004
11763,Bob,100,Bob_1991
14053,Bonnie,100,Bonnie_1998
3831,Arlene,100,Arlene_1963
23321,Otto,100,Otto_2016
3830,Arlene,100,Arlene_1963
15614,Felix,100,Felix_2001
8422,David,100,David_1979
23320,Otto,100,Otto_2016
14054,Bonnie,100,Bonnie_1998
23,Able,100,Able_1950
12943,Luis,100,Luis_1995
17099,Ivan,100,Ivan_2004
24640,Dorian,100,Dorian_2019
3549,Hattie,100,Hattie_1961
14061,Bonnie,100,Bonnie_1998
4943,Faith,100,Faith_1966
17001,Frances,100,Frances_2004
16071,Isidore,100,Isidore_2002
23789,Maria,100,Maria_2017
9561,Diana,100,Diana_1984
14238,Georges,100,Georges_1998
19419,Ike,100,Ike_2008
